,shortages,mismatches,FIFO,usability,substitution,today,total_antibodies,alloimm_risk_A,alloimm_risk_B,alloimm_risk_D,alloimm_risk_C,alloimm_risk_c,alloimm_risk_E,alloimm_risk_e,alloimm_risk_K,alloimm_risk_Fya,alloimm_risk_Fyb,alloimm_risk_Jka,alloimm_risk_Jkb,alloimm_risk_M,alloimm_risk_N,alloimm_risk_S,total_alloimm_risk,max_antibodies_pp,alloimm_patients,total_shortages,total_outdates,subst_SCD_A,subst_SCD_B,subst_SCD_D,antibodies_A,antibodies_B,antibodies_D,antibodies_C,antibodies_c,antibodies_E,antibodies_e,antibodies_K,antibodies_Fya,antibodies_Fyb,antibodies_Jka,antibodies_Jkb,antibodies_M,antibodies_N,antibodies_S
225,100.0,0.4484969939879759,0.7125250501002004,0.1691382765531062,0.6032064128256514,51.95190380761522,9,0.0,0.0,0.0,2.889884,11.695828,20.773632,4.088832,65.11243999999999,15.295959,3.712896,18.808008,6.836382,18.775757,0.0,13.41934,181.408958,1,9,0.0,0.0,20,30,40,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3
226,100.0,0.6873747494989981,0.0747494989979959,0.0172344689378757,0.0360721442885771,15.11503006012024,19,0.0,0.0,0.0,1.7944589999999998,12.37497,4.662264,3.990528,19.632888,13.507842,3.167472,16.932868,5.621834,18.750732,0.0,12.437596,112.873453,2,17,35.0,0.0,9,31,40,0,0,0,0,0,0,0,0,0,0,2,0,13,0,4
227,100.0,0.6553106212424851,0.6820641282565131,0.1535070140280561,0.969939879759519,10.11002004008016,14,0.0,0.0,0.0,2.721749,10.212199000000002,15.14744,3.972096,48.156764,14.992086,3.63,17.79614,6.688102,18.439421,0.0,13.031276,154.78727299999997,2,13,22.0,0.0,21,32,40,0,0,0,0,0,0,0,0,0,0,0,1,6,4,3
228,100.0,0.3827655310621243,0.4250501002004008,0.043687374749499,0.6713426853707415,52.15210420841683,6,0.0,0.0,0.0,2.652457,10.802460000000002,12.708112,3.618816,42.47182,14.288139,3.4573440000000004,17.65462,6.4225460000000005,18.717699,0.0,13.323048,146.117061,1,6,1.0,0.0,9,29,39,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
229,100.0,0.3186372745490982,0.2479959919839679,0.1026052104208416,0.5571142284569138,95.99599198396793,12,0.0,0.0,0.0,2.835877,11.319793,18.629384,4.033536,66.46757199999999,14.49123,3.607824,18.977832,6.222368,18.552534,0.0,13.301328,178.43927799999997,2,11,0.0,0.0,21,32,40,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1
230,100.0,0.3859719438877755,0.2080160320641282,0.1539078156312625,0.4529058116232465,76.37635270541081,9,0.0,0.0,0.0,2.658571,12.493478,22.131,4.16256,63.691204,14.298828,3.742464000000001,18.302074,6.321446,18.560542,0.0,12.920504,179.282671,1,9,15.0,0.0,22,23,37,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
231,100.0,0.2865731462925852,0.1014028056112224,0.1915831663326653,0.2224448897795591,70.37034068136272,10,0.0,0.0,0.0,2.45579,13.044996,25.27852,3.975168,77.50694,14.283558,3.682272,18.302074,6.188668,18.679661,0.0,13.144944,196.542591,1,10,50.0,0.0,9,27,38,0,0,0,0,0,0,0,0,0,0,1,0,5,3,1
232,100.0,0.8509018036072145,0.0766533066132264,0.0064128256513026,0.4248496993987976,0.3002004008016031,10,0.0,0.0,0.0,1.705806,9.275530000000002,1.219664,3.827712,17.484507999999998,10.689,2.671152,9.0219,4.864258,18.643625,0.0,11.817852,91.221007,2,9,14.0,0.0,9,27,38,0,0,0,0,0,0,0,0,1,0,0,1,6,1,1
233,100.0,0.738677354709419,0.4897795591182364,0.0989979959919839,0.8336673346693386,89.98997995991984,12,0.0,0.0,0.0,2.616792,11.142031,12.531064,3.919872,45.810072,14.961545999999998,3.528624,17.102692,6.121942,18.432414,0.0,13.244856,149.411905,1,12,119.0,0.0,18,35,41,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0
234,100.0,0.5318637274549098,0.6059118236472947,0.0713426853707415,0.4869739478957915,3.7036072144288577,13,0.0,0.0,0.0,2.540367,11.488439,12.373688,3.972096,46.140592,14.097264,3.539712,17.83152,6.427264,18.56855,0.0,13.697356,150.676848,2,12,44.0,0.0,13,27,39,0,0,0,0,0,0,0,0,2,0,0,0,7,0,4
235,100.0,0.9022044088176352,0.1375751503006012,0.0521042084168336,0.0220440881763527,64.16412825651301,8,0.0,0.0,0.0,2.09914,12.340785,14.931048,4.064256,58.17152,13.684974,3.2250240000000003,16.649828,5.864474,18.593575,0.0,12.189988,161.81461199999998,2,7,71.0,0.0,15,27,40,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2
236,100.0,0.5398797595190381,0.4764529058116232,0.0044088176352705,0.4729458917835671,61.16112224448897,15,0.0,0.0,0.0,2.176584,9.040793,1.691792,3.64032,13.584371999999998,12.182406,3.4842720000000003,12.043352,6.0545420000000005,18.822804,0.0,13.32522,96.046457,1,15,33.0,0.0,14,23,41,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
237,100.0,0.2737474949899799,0.0671342685370741,0.0392785571142284,0.2545090180360721,72.77274549098196,10,0.0,0.0,0.0,2.650419,10.854877000000002,13.7704,3.821568,42.769288,14.326314,3.4900800000000003,16.784271999999998,6.324816,18.501483,0.0,13.119604,146.41312100000002,1,10,121.0,0.0,19,24,37,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1
238,100.0,0.898997995991984,0.6382765531062125,0.1110220440881763,0.4969939879759519,30.130060120240483,9,0.0,0.0,0.0,2.63921,11.340304,11.626152,4.227072,43.760848,13.930821,3.748272000000001,17.477719999999998,6.45355,18.694676,0.0,13.10078,146.99940499999997,2,8,39.0,0.0,24,26,35,0,0,0,0,0,0,0,0,0,1,0,0,5,2,1
239,100.0,0.5591182364729459,0.7334669338677355,0.1963927855711423,0.314629258517034,72.37234468937875,11,0.0,0.0,0.0,2.845048,12.395481000000002,19.612984,4.171776,69.07867999999999,15.410484,3.601488,18.60988,6.798638,18.811793,0.0,13.163044,184.499296,1,11,8.0,0.0,13,33,40,0,0,0,0,0,0,0,0,1,0,0,0,7,0,3
240,100.0,0.2288577154308617,0.2023046092184368,0.0997995991983968,0.5190380761523046,75.5755511022044,9,0.0,0.0,0.0,2.79206,11.606947000000002,23.783448,4.328448,67.92186,14.619498,3.5265120000000003,19.076896,6.5822840000000005,18.572554,0.0,13.178972,185.989479,1,9,0.0,0.0,15,28,35,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0
241,100.0,0.369939879759519,0.8838677354709419,0.1070140280561122,0.5070140280561122,26.126052104208416,9,0.0,0.0,0.0,2.98567,10.932363,16.485135999999997,3.80928,58.898664,15.152421,3.764112,19.731426,6.594416,18.726708,0.0,13.242684,170.32288,1,9,52.0,0.0,12,33,37,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3
242,100.0,0.2753507014028056,0.9181362725450902,0.1727454909819639,0.8717434869739479,80.18016032064128,15,0.0,0.0,0.0,2.947967,12.265578,23.626072,4.13184,72.416932,15.047058,3.639504,19.646514,6.5822840000000005,18.756738,0.0,13.163768,192.224255,2,14,0.0,0.0,17,31,39,0,0,0,0,0,0,0,0,2,0,0,1,9,1,2
243,100.0,0.935871743486974,0.289879759519038,0.0308617234468937,0.6913827655310621,74.17414829659319,9,0.0,0.0,0.0,2.26218,10.709021000000002,1.927856,3.864576,17.418404,12.961176,3.50592,14.6827,6.094308,18.527509,0.0,13.50984,105.46349,1,9,66.0,0.0,14,25,39,0,0,0,0,0,0,0,0,0,0,1,0,5,1,2
244,100.0,0.5142284569138277,0.5507014028056112,0.181563126252505,0.6593186372745491,61.36132264529058,16,0.0,0.0,0.0,2.912302,11.205843000000002,20.517896,4.3130880000000005,58.6673,14.239275,3.728736000000001,19.678356,6.398282,18.335317,0.0,12.845208,172.84160300000002,2,15,45.0,0.0,14,28,37,0,0,0,0,0,0,0,0,1,1,0,0,6,4,4
245,100.0,0.9246492985971944,0.6306613226452905,0.1943887775551102,0.4468937875751503,66.96693386773546,11,0.0,0.0,0.0,2.736015,11.340304,15.658912,4.260864,47.032996,14.517189,3.622608000000001,18.861078,6.311336,18.566548,0.0,13.284676,156.192526,2,9,78.0,0.0,13,32,39,0,0,0,0,0,0,0,0,1,1,0,0,6,1,2
246,100.0,0.2993987975951904,0.5468937875751503,0.1450901803607214,0.3867735470941884,10.71062124248497,10,0.0,0.0,0.0,2.845048,12.564127,22.780176,4.13184,68.88036799999999,14.953911,3.784704000000001,19.738502,6.624072,18.89888,0.0,12.973356,188.174984,2,9,13.0,0.0,20,35,41,0,0,0,0,0,0,0,0,2,0,0,1,5,1,1
247,100.0,0.8829659318637275,0.929559118236473,0.0424849699398797,0.7615230460921844,8.708617234468939,19,0.0,0.0,0.0,2.453752,10.219036,4.308167999999999,3.892224,24.194064,13.323075,3.617856,16.844418,6.231804,18.773755,0.0,13.3216,117.179752,2,18,31.0,0.0,17,31,39,0,0,0,0,0,0,0,0,1,0,0,0,16,2,0
248,100.0,0.3875751503006012,0.3279559118236473,0.0060120240480961,0.4929859719438877,15.515430861723445,7,0.0,0.0,0.0,2.296826,10.23271,2.36064,4.03968,21.81432,11.959464,3.498,13.175512,6.02893,18.606588,0.0,13.637264,107.649934,1,7,4.0,0.0,17,33,40,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
249,100.0,0.4084168336673346,0.6516032064128257,0.0100200400801603,0.1462925851703407,48.94889779559119,12,0.0,0.0,0.0,2.379365,10.332986000000002,3.127848,3.741696,20.194772,14.288139,3.745104,16.005912,6.6018300000000005,18.593575,0.0,13.711112,112.722339,1,12,0.0,0.0,19,26,40,0,0,0,0,0,0,0,0,1,0,0,0,7,1,3
250,100.0,0.618436873747495,0.7239478957915833,0.045691382765531,0.0280561122244488,28.528456913827657,17,0.0,0.0,0.0,2.298864,12.919651000000002,14.990064,4.042752,49.115272,13.984266,3.784176,17.91997,6.580262,18.724706,0.0,12.990732,157.350715,2,16,13.0,0.0,19,32,38,0,0,0,0,0,0,0,0,1,1,0,0,11,2,2
251,100.0,0.9294589178356714,0.8419839679358717,0.025250501002004,0.7735470941883767,91.99198396793588,9,0.0,0.0,0.0,2.549538,10.319312000000002,2.26228,3.959808,22.177892,13.903335,3.636336000000001,14.870214,6.391542,18.633615,0.0,13.307844,112.011716,2,8,0.0,0.0,12,29,38,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1
252,100.0,0.3523046092184368,0.2803607214428857,0.0048096192384769,0.9138276553106212,41.34128256513026,12,0.0,0.0,0.0,2.294788,9.049909,1.121304,3.858432,36.68772,11.721252,3.21816,12.248556,5.499166,18.635617,0.0,13.348388,117.683292,2,11,86.0,0.0,11,27,38,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1
253,100.0,0.2913827655310621,0.8324649298597195,0.0108216432865731,0.6432865731462926,77.37735470941882,12,0.0,0.0,0.0,2.670799,10.048111,3.63932,4.174848,28.160304,13.813242,3.556608,16.632138,6.5829580000000005,18.404386,0.0,13.483052,121.165766,1,12,0.0,0.0,20,29,41,0,0,0,0,0,0,0,0,0,1,0,0,8,0,3
254,100.0,0.301002004008016,0.5392785571142285,0.1158316633266533,0.7955911823647295,39.13907815631263,10,0.0,0.0,0.0,2.954081,11.146589,19.1802,4.088832,59.923276,15.225717,3.612048,18.588652,6.609244,18.467449,0.0,13.407756,173.203844,2,9,39.0,0.0,11,29,41,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1
255,100.0,0.4645290581162324,0.4707414829659318,0.0761523046092184,0.7775551102204409,64.36432865731462,12,0.0,0.0,0.0,2.666723,10.907294,13.042535999999998,4.263936,52.949304,14.387394,3.5935680000000003,18.457746,6.230456,18.621603,0.0,13.362144,158.482704,1,12,0.0,0.0,16,29,38,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
256,100.0,0.2593186372745491,0.9352705410821645,0.0633266533066132,0.2124248496993988,96.79679358717434,12,0.0,0.0,0.0,2.830782,11.821173000000002,16.504807999999997,4.2393600000000005,58.99782,15.573873,3.871296000000001,20.417798,6.67934,18.564546,0.0,13.646676,173.14747200000002,2,11,73.0,0.0,6,33,39,0,0,0,0,0,0,0,0,0,1,0,0,8,0,3
257,100.0,0.4533066132264529,0.3488977955911823,0.1150300601202404,0.0521042084168336,57.15711422845692,12,0.0,0.0,0.0,2.42522,12.363575,21.481824,4.141056,69.012576,14.077413,3.5576640000000004,18.245466,6.4124360000000005,18.550532,0.0,12.860412,183.12817400000003,2,11,6.0,0.0,3,31,38,0,0,0,0,0,0,0,0,0,1,0,1,6,0,4
258,100.0,0.9887775551102204,0.9067134268537076,0.1571142284569138,0.779559118236473,98.39839679358715,14,0.0,0.0,0.0,2.706464,10.763717000000002,13.357288,3.895296,50.272092,14.646984,3.647952,18.36222,6.420524,18.552534,0.0,13.160872,155.78594300000003,2,13,6.0,0.0,20,25,39,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0
259,100.0,0.6825651302605211,0.3032064128256512,0.174749498997996,0.9458917835671342,66.36633266533066,16,0.0,0.0,0.0,2.786965,11.730013,19.37692,4.098048,55.130736,14.330895,3.5634720000000004,18.404676,6.085546,18.675657,0.0,13.084852,167.26778,1,16,19.0,0.0,18,27,37,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1
260,100.0,0.3923847695390782,0.933366733466934,0.1034068136272545,0.6673346693386774,94.1941883767535,12,0.0,0.0,0.0,2.80225,11.814336,15.973664,4.19328,53.345928,14.595066,3.815856,17.771373999999998,6.711018,18.387369,0.0,13.536628,162.94676900000002,2,11,73.0,0.0,17,26,39,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2
261,100.0,0.9647294589178356,0.2061122244488977,0.1122244488977955,0.1482965931863727,78.17815631262525,13,0.0,0.0,0.0,2.345738,11.205843000000002,13.18024,4.291584,54.568852,13.663596,3.40296,18.072104,6.1205940000000005,18.441423,0.0,13.058788,158.351722,2,11,43.0,0.0,11,35,38,0,0,0,0,0,0,0,0,1,0,0,0,8,1,3
262,100.0,0.6585170340681363,0.0994989979959919,0.0957915831663326,0.8837675350701403,41.54148296593187,16,0.0,0.0,0.0,2.693217,10.257779,12.727784,3.926016,50.966184,13.393317,3.4510080000000003,17.159299999999998,6.155642,18.734716,0.0,12.969736,152.434699,3,13,79.0,0.0,22,33,40,0,0,0,0,0,0,0,0,0,0,1,1,9,1,4
263,100.0,0.5975951903807615,0.5754509018036073,0.0076152304609218,0.9839679358717436,81.18116232464929,15,0.0,0.0,0.0,2.236705,10.321591000000002,1.809824,3.82464,16.19548,11.94114,3.5180640000000003,11.926598,6.107114,18.844826,0.0,13.539524,100.265506,2,12,11.0,0.0,11,31,37,0,0,0,0,0,0,0,0,0,1,0,1,10,1,2
264,100.0,0.2432865731462926,0.3717434869739479,0.1494989979959919,0.2785571142284569,96.59659318637274,13,0.0,0.0,0.0,2.932682,11.8508,21.776904,4.021248,86.133512,15.144786,3.729264,19.763268,6.718432,18.693675,0.0,13.058788,203.82335900000004,2,12,19.0,0.0,14,30,39,0,0,0,0,0,0,0,0,2,0,0,1,8,1,1
265,100.0,0.2625250501002004,0.268937875751503,0.1022044088176352,0.503006012024048,39.53947895791583,13,0.0,0.0,0.0,2.886827,11.629737,21.34412,4.094976,63.030164,14.772198,3.698112,18.917686,6.13677,18.56855,0.0,13.134084,178.213224,2,12,1.0,0.0,11,28,38,0,0,0,0,0,0,0,0,1,1,0,0,10,0,1
266,100.0,0.8573146292585172,0.4973947895791583,0.0196392785571142,0.2144288577154308,98.79879759519038,9,0.0,0.0,0.0,2.120539,10.736369000000002,2.380312,4.033536,21.384644,13.190226,3.5571360000000003,15.393838,6.166426,18.973955,0.0,13.441784,111.378765,2,8,39.0,0.0,23,25,34,0,0,0,0,0,0,0,0,0,1,0,0,4,1,3
267,100.0,0.5046092184368738,0.0975951903807615,0.1555110220440881,0.1102204408817635,42.74268537074148,11,0.0,0.0,0.0,2.412992,11.695828,18.629384,4.288512,71.590632,14.028549,3.4515360000000004,17.293744,5.79303,18.327309,0.0,12.7062,180.217716,1,11,56.0,0.0,16,26,38,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0
268,100.0,0.7771543086172346,0.6782565130260522,0.1875751503006012,0.2765531062124248,40.14008016032064,14,0.0,0.0,0.0,2.71054,11.420069000000002,17.881847999999998,4.2332160000000005,60.584316,14.590485,3.662736,18.942452,6.340992,18.597579,0.0,13.233996,172.19822899999997,2,13,22.0,0.0,13,36,38,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4
269,100.0,0.6424849699398798,0.8001002004008017,0.0032064128256513,0.2284569138276553,71.57154308617235,17,0.0,0.0,0.0,2.06857,10.394519,1.849168,3.726336,27.300952,13.04058,3.5798400000000004,14.91267,5.982424,18.5185,0.0,13.612648,114.986207,2,15,146.0,0.0,13,31,40,0,0,0,0,0,0,0,0,2,1,0,0,9,2,3
270,100.0,0.6729458917835671,0.4231462925851703,0.0316633266533066,0.1983967935871743,6.106012024048096,13,0.0,0.0,0.0,2.274408,10.955153,5.390128,4.107264,23.268608,14.790522,3.466848,16.158046,6.2432620000000005,18.697679,0.0,13.340424,118.692342,3,11,64.0,0.0,17,30,40,0,0,0,0,0,0,0,0,0,0,2,0,7,3,1
271,100.0,0.8653306613226455,0.7087174348697395,0.1338677354709418,0.8316633266533067,40.94088176352706,14,0.0,0.0,0.0,2.722768,11.855358,13.062207999999998,4.174848,44.223576,14.569107,3.665904,17.615702,6.4407440000000005,18.614596,0.0,13.065304,150.01011499999998,2,12,60.0,0.0,16,21,39,0,0,0,0,0,0,0,0,0,1,0,0,9,1,3
272,100.0,0.4148296593186373,0.2993987975951903,0.0096192384769539,0.43687374749499,58.55851703406814,10,0.0,0.0,0.0,2.387517,9.006608,1.7704799999999998,4.042752,18.905744,12.953541,3.5750880000000005,15.273546,5.974336,18.711693,0.0,13.377348,105.978653,2,8,17.0,0.0,19,31,38,0,0,0,0,0,0,0,0,1,0,1,0,7,1,0
273,100.0,0.7531062124248498,0.880060120240481,0.0877755511022044,0.1022044088176352,63.363326653306615,13,0.0,0.0,0.0,2.362042,13.029043,12.550736,3.999744,59.229184,14.198046,3.63528,18.563886,6.521624,18.756738,0.0,12.780048,165.62637099999998,1,13,167.0,0.0,14,23,35,0,0,0,0,0,0,0,0,0,0,1,0,9,3,0
274,100.0,0.5927855711422846,0.0595190380761523,0.1246492985971943,0.5150300601202404,88.9889779559118,16,0.0,0.0,0.0,2.522025,10.987059,19.121184,3.803136,60.419056,13.176483,3.64584,16.96471,6.37267,18.473455,0.0,12.814076,168.29969400000002,2,15,2.0,0.0,15,30,42,0,0,0,0,0,0,0,0,1,1,0,0,11,0,3
275,100.0,0.5238476953907816,0.8857715430861723,0.1178356713426853,0.8557114228456913,91.59158316633264,11,0.0,0.0,0.0,2.695255,10.89362,14.813016,4.005888,53.246772,14.732496,3.5914560000000004,18.712482,6.5539760000000005,18.621603,0.0,13.145668,161.01223199999998,2,10,0.0,0.0,12,30,39,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4
276,100.0,0.4372745490981964,0.975250501002004,0.0396793587174348,0.8897795591182365,32.332264529058115,9,0.0,0.0,0.0,2.766585,10.296522,8.340928,4.251648,41.315,14.020914,3.67488,16.405706,6.558694,18.783765,0.0,13.43382,139.848462,1,9,32.0,0.0,16,34,38,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
277,100.0,0.522244488977956,0.2384769539078156,0.050501002004008,0.7094188376753507,58.15811623246493,16,0.0,0.0,0.0,2.621887,10.376287,11.291728,4.021248,38.274216,13.81935,3.5191200000000005,17.608626,6.229108,18.504486,0.0,13.14784,139.413896,2,14,4.0,0.0,22,22,39,0,0,0,0,0,0,0,0,2,1,0,1,10,1,1
278,100.0,0.2128256513026052,0.9200400801603208,0.1422845691382765,0.3827655310621242,22.52244488977956,13,0.0,0.0,0.0,2.915359,12.042236,22.72116,4.27008,65.57516799999999,14.982924,3.86232,20.43195,6.688776,18.751733,0.0,13.105848,185.347554,3,10,3.0,0.0,22,29,37,0,0,0,0,0,0,0,0,2,2,1,0,6,0,2
279,100.0,0.4773547094188377,0.7525050100200401,0.0256513026052104,0.8937875751503006,65.36533066132263,7,0.0,0.0,0.0,2.732958,10.371729,4.858984,4.230144,35.266484,13.932348,3.621024,16.441086,6.359864,18.592574,0.0,13.380968,129.78816300000005,2,6,30.0,0.0,18,31,38,0,0,0,0,0,0,0,0,1,1,0,0,4,0,1
280,100.0,0.7851703406813628,0.5221442885771543,0.1054108216432865,0.8016032064128257,3.103006012024048,11,0.0,0.0,0.0,2.531196,11.53174,11.272056,4.058112,41.050584,13.374993,3.632112,15.892696,6.633508,18.880862,0.0,13.399792,142.257651,2,10,14.0,0.0,20,28,37,0,0,0,0,0,0,0,0,1,0,0,0,7,1,2
281,100.0,0.6456913827655311,0.4859719438877755,0.0488977955911823,0.6973947895791583,5.10501002004008,12,0.0,0.0,0.0,2.447638,10.396798,9.658952,3.895296,30.07732,13.04058,3.589872,16.104976,6.171818,18.456438,0.0,13.385312,127.225,3,10,7.0,0.0,19,33,37,0,0,0,0,0,0,0,0,1,1,1,0,7,2,0
282,100.0,0.8188376753507014,0.1090180360721442,0.1406813627254509,0.8777555110220441,96.39639278557114,12,0.0,0.0,0.0,2.460885,10.549491000000002,17.468736,3.827712,56.816388,15.112718999999998,3.3850080000000005,16.727664,6.022864,18.523505,0.0,12.667828,163.56280000000004,1,12,99.0,0.0,17,32,39,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1
283,100.0,0.2304609218436873,0.1604208416833667,0.1170340681362725,0.7875751503006012,79.17915831663326,16,0.0,0.0,0.0,2.823649,11.939681,21.501496,4.365312,68.74816,14.405717999999998,3.5988480000000003,20.134758,6.2520240000000005,18.484466,0.0,12.97408,185.228192,1,16,0.0,0.0,16,30,36,0,0,0,0,0,0,0,0,3,0,0,0,10,2,1
284,100.0,0.6104208416833667,0.4916833667334669,0.0036072144288577,0.7855711422845691,33.533466933867736,12,0.0,0.0,0.0,2.125634,9.658402,1.750808,3.833856,21.285488,11.806764,3.2303040000000003,11.58695,5.664296,18.837819,0.0,13.497532,103.277853,3,10,66.0,0.0,20,31,36,0,0,0,0,0,0,0,0,1,0,1,0,7,1,2
285,100.0,0.5254509018036073,0.6078156312625251,0.1803607214428857,0.9939879759519038,42.542484969939885,10,0.0,0.0,0.0,2.698312,11.636574,19.908064,3.990528,66.86419599999999,14.700429,3.679104,18.666488,6.575544,18.545527,0.0,13.275988,180.540754,2,9,58.0,0.0,14,33,40,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2
286,100.0,0.3971943887775551,0.7734468937875751,0.1991983967935872,0.0861723446893787,1.3012024048096194,12,0.0,0.0,0.0,2.443562,12.317995000000002,23.193288,4.10112,67.194716,14.634768,3.740352,19.575754,6.624746,18.575557,0.0,12.871996,185.273854,2,11,23.0,0.0,14,30,40,0,0,0,0,0,0,0,0,1,1,0,0,8,1,1
287,100.0,0.2176352705410821,0.6021042084168338,0.1775551102204409,0.8216432865731463,21.121042084168337,16,0.0,0.0,0.0,2.956119,13.106529000000002,24.29492,4.122624,75.02803999999999,14.486649,3.694416,18.956604,6.320098,18.544526,0.0,13.143496,194.654021,2,15,32.0,0.0,16,31,38,0,0,0,0,0,0,0,0,1,0,0,0,11,2,2
288,100.0,0.4132264529058116,0.8248496993987976,0.131062124248497,0.9118236472945892,76.97695390781563,18,0.0,0.0,0.0,2.927587,11.948797,16.62284,4.294656,62.63354,15.190596,3.696,19.922478,6.53443,18.766748,0.0,13.404136,175.94180799999998,2,16,5.0,0.0,15,33,39,0,0,0,0,0,0,0,0,0,0,1,0,11,0,6
289,100.0,0.719438877755511,0.7258517034068137,0.013627254509018,0.1322645290581162,88.388376753507,13,0.0,0.0,0.0,2.143976,11.340304,2.439328,3.803136,23.995752,14.130858,3.4605120000000005,16.656904,6.175188,18.629611,0.0,12.998696,115.774265,2,11,101.0,0.0,16,28,39,0,0,0,0,0,0,0,0,0,0,1,0,7,2,3
290,100.0,0.6713426853707416,0.364128256513026,0.0517034068136272,0.156312625250501,35.53547094188377,14,0.0,0.0,0.0,2.347776,11.126078,10.603208,4.076544,43.529484,14.193465,3.5497440000000005,19.06982,6.2715700000000005,18.661643,0.0,13.309292,146.738624,2,12,39.0,0.0,15,25,38,0,0,0,0,0,0,0,0,1,0,0,0,8,2,3
291,100.0,0.6376753507014028,0.9390781563126251,0.1771543086172344,0.7895791583166333,72.97294589178357,12,0.0,0.0,0.0,2.76149,12.322553,17.449064,4.165632,55.03158,14.650038,3.652176,18.762014,6.6726,18.601583,0.0,13.09716,167.16589,2,10,26.0,0.0,15,31,40,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4
292,100.0,0.4693386773547094,0.6554108216432866,0.064128256513026,0.843687374749499,3.303206412825651,14,0.0,0.0,0.0,2.722768,10.560886000000002,12.629423999999998,4.073472,44.719356,13.775067,3.578256,16.338484,6.580262,18.639621,0.0,13.374452,146.992048,1,14,1.0,0.0,23,34,37,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2
293,100.0,0.9599198396793588,0.2613226452905811,0.1955911823647294,0.3647294589178356,50.95090180360721,13,0.0,0.0,0.0,2.335548,11.937402,16.976936,4.0704,54.238332,13.906389,3.496944,17.28313,6.27831,18.684666,0.0,13.102228,162.310285,2,11,28.0,0.0,16,34,40,0,0,0,0,0,0,0,0,0,0,0,1,5,1,6
294,100.0,0.8236472945891784,0.1242484969939879,0.0665330661322645,0.7334669338677354,76.1761523046092,18,0.0,0.0,0.0,2.580108,10.866272,10.052392,3.965952,42.174352,13.729257,3.4605120000000005,17.506024,5.9649,18.827809,0.0,13.177524,142.30510199999998,3,15,78.0,0.0,10,34,39,0,0,0,0,0,0,0,0,0,1,2,0,10,2,3
295,100.0,0.9711422845691382,0.1813627254509018,0.1667334669338677,0.1082164328657314,62.9629258517034,15,0.0,0.0,0.0,2.070608,11.342583,15.698256,4.224,62.13775999999999,13.272684,3.438864,17.010704,6.04578,18.652634,0.0,12.769188,166.66306099999997,2,14,11.0,0.0,18,28,40,0,0,0,0,0,0,0,0,1,0,0,0,12,0,2
296,100.0,0.6312625250501003,0.1509018036072144,0.0613226452905811,0.1282565130260521,10.510420841683366,14,0.0,0.0,0.0,2.482284,10.882225000000002,8.183551999999999,4.245504,46.570268,14.01786,3.277296,17.28313,6.070718,18.635617,0.0,13.289744,144.93819800000003,2,10,77.0,0.0,18,19,40,0,0,0,0,0,0,0,0,1,1,2,0,7,1,2
297,100.0,0.6296593186372745,0.9428857715430862,0.1386773547094188,0.4769539078156312,63.16312625250501,10,0.0,0.0,0.0,2.774737,11.492997,14.104824,4.165632,53.643396,14.70501,3.700752000000001,18.376372,6.57487,18.659641,0.0,13.449748,161.647979,1,10,0.0,0.0,18,29,39,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4
298,100.0,0.23687374749499,0.2213426853707414,0.1847695390781563,0.9038076152304608,88.1881763527054,16,0.0,0.0,0.0,2.923511,12.172139,25.730976,4.236288,74.400052,14.468325,3.647952,18.376372,6.208214,18.472454,0.0,13.034896,193.671179,2,15,101.0,0.0,15,25,39,0,0,0,0,0,0,0,0,1,0,0,1,7,3,4
299,100.0,0.9663326653306614,0.4478957915831663,0.0945891783567134,0.032064128256513,6.906813627254508,14,0.0,0.0,0.0,2.263199,12.181255000000002,12.668767999999998,3.965952,46.966892,13.359723,3.627888,18.616956,5.711476,18.704686,0.0,12.99942,151.066215,1,14,25.0,0.0,17,29,39,0,0,0,0,0,0,0,0,0,1,0,0,10,0,3
